area_code,都道府県,time_code,時間軸(年),都道府県_value,全国_value,cat01_code,10大費目,差分(都道府県-全国)
43000,熊本県,2020000000,2020年,98.7,100,00010,総合,-1.2999999999999972
43000,熊本県,2020000000,2020年,100.8,100,00020,食料,0.7999999999999972
43000,熊本県,2020000000,2020年,91.0,100,00030,住居,-9.0
43000,熊本県,2020000000,2020年,101.3,100,00040,光熱・水道,1.2999999999999972
43000,熊本県,2020000000,2020年,98.5,100,00050,家具・家事用品,-1.5
43000,熊本県,2020000000,2020年,95.4,100,00060,被服及び履物,-4.599999999999994
43000,熊本県,2020000000,2020年,101.8,100,00070,保健医療,1.7999999999999972
43000,熊本県,2020000000,2020年,99.5,100,00080,交通・通信,-0.5
43000,熊本県,2020000000,2020年,90.4,100,00090,教育,-9.599999999999994
43000,熊本県,2020000000,2020年,96.8,100,00100,教養娯楽,-3.200000000000003
43000,熊本県,2020000000,2020年,99.4,100,00110,諸雑費,-0.5999999999999943
43000,熊本県,2020000000,2020年,99.5,100,00120,(参考)家賃を除く総合,-0.5
43000,熊本県,2021000000,2021年,99.0,100,00010,総合,-1.0
43000,熊本県,2021000000,2021年,100.7,100,00020,食料,0.7000000000000028
43000,熊本県,2021000000,2021年,94.3,100,00030,住居,-5.700000000000003
43000,熊本県,2021000000,2021年,102.0,100,00040,光熱・水道,2.0
43000,熊本県,2021000000,2021年,97.0,100,00050,家具・家事用品,-3.0
43000,熊本県,2021000000,2021年,99.6,100,00060,被服及び履物,-0.4000000000000057
43000,熊本県,2021000000,2021年,100.7,100,00070,保健医療,0.7000000000000028
43000,熊本県,2021000000,2021年,99.1,100,00080,交通・通信,-0.9000000000000057
43000,熊本県,2021000000,2021年,90.8,100,00090,教育,-9.200000000000003
43000,熊本県,2021000000,2021年,96.8,100,00100,教養娯楽,-3.200000000000003
43000,熊本県,2021000000,2021年,99.9,100,00110,諸雑費,-0.09999999999999432
43000,熊本県,2021000000,2021年,99.8,100,00120,(参考)家賃を除く総合,-0.20000000000000284
44000,大分県,2013000000,2013年,97.5,100,00010,総合,-2.5
44000,大分県,2013000000,2013年,99.2,100,00020,食料,-0.7999999999999972
44000,大分県,2013000000,2013年,87.2,100,00030,住居,-12.799999999999997
44000,大分県,2013000000,2013年,102.0,100,00040,光熱・水道,2.0
44000,大分県,2013000000,2013年,95.5,100,00050,家具・家事用品,-4.5
44000,大分県,2013000000,2013年,101.1,100,00060,被服及び履物,1.0999999999999943
44000,大分県,2013000000,2013年,96.7,100,00070,保健医療,-3.299999999999997
44000,大分県,2013000000,2013年,98.2,100,00080,交通・通信,-1.7999999999999972
44000,大分県,2013000000,2013年,104.6,100,00090,教育,4.599999999999994
44000,大分県,2013000000,2013年,94.0,100,00100,教養娯楽,-6.0
44000,大分県,2013000000,2013年,96.6,100,00110,諸雑費,-3.4000000000000057
44000,大分県,2013000000,2013年,98.7,100,00120,(参考)家賃を除く総合,-1.2999999999999972
44000,大分県,2014000000,2014年,97.6,100,00010,総合,-2.4000000000000057
44000,大分県,2014000000,2014年,100.2,100,00020,食料,0.20000000000000284
44000,大分県,2014000000,2014年,87.5,100,00030,住居,-12.5
44000,大分県,2014000000,2014年,101.0,100,00040,光熱・水道,1.0
44000,大分県,2014000000,2014年,95.6,100,00050,家具・家事用品,-4.400000000000006
44000,大分県,2014000000,2014年,101.0,100,00060,被服及び履物,1.0
44000,大分県,2014000000,2014年,96.0,100,00070,保健医療,-4.0
44000,大分県,2014000000,2014年,98.0,100,00080,交通・通信,-2.0
44000,大分県,2014000000,2014年,103.4,100,00090,教育,3.4000000000000057
44000,大分県,2014000000,2014年,93.7,100,00100,教養娯楽,-6.299999999999997
44000,大分県,2014000000,2014年,96.9,100,00110,諸雑費,-3.0999999999999943
44000,大分県,2014000000,2014年,98.7,100,00120,(参考)家賃を除く総合,-1.2999999999999972
44000,大分県,2015000000,2015年,97.4,100,00010,総合,-2.5999999999999943
44000,大分県,2015000000,2015年,98.6,100,00020,食料,-1.4000000000000057
44000,大分県,2015000000,2015年,87.5,100,00030,住居,-12.5
44000,大分県,2015000000,2015年,101.7,100,00040,光熱・水道,1.7000000000000028
44000,大分県,2015000000,2015年,100.0,100,00050,家具・家事用品,0.0
44000,大分県,2015000000,2015年,97.7,100,00060,被服及び履物,-2.299999999999997
44000,大分県,2015000000,2015年,97.2,100,00070,保健医療,-2.799999999999997
44000,大分県,2015000000,2015年,97.7,100,00080,交通・通信,-2.299999999999997
44000,大分県,2015000000,2015年,107.3,100,00090,教育,7.299999999999997
44000,大分県,2015000000,2015年,93.4,100,00100,教養娯楽,-6.599999999999994
44000,大分県,2015000000,2015年,98.1,100,00110,諸雑費,-1.9000000000000057
44000,大分県,2015000000,2015年,98.6,100,00120,(参考)家賃を除く総合,-1.4000000000000057
44000,大分県,2016000000,2016年,97.1,100,00010,総合,-2.9000000000000057
44000,大分県,2016000000,2016年,98.9,100,00020,食料,-1.0999999999999943
44000,大分県,2016000000,2016年,83.8,100,00030,住居,-16.200000000000003
44000,大分県,2016000000,2016年,104.3,100,00040,光熱・水道,4.299999999999997
44000,大分県,2016000000,2016年,99.6,100,00050,家具・家事用品,-0.4000000000000057
44000,大分県,2016000000,2016年,95.6,100,00060,被服及び履物,-4.400000000000006
44000,大分県,2016000000,2016年,97.2,100,00070,保健医療,-2.799999999999997
44000,大分県,2016000000,2016年,97.1,100,00080,交通・通信,-2.9000000000000057
44000,大分県,2016000000,2016年,106.5,100,00090,教育,6.5
44000,大分県,2016000000,2016年,92.9,100,00100,教養娯楽,-7.099999999999994
44000,大分県,2016000000,2016年,97.8,100,00110,諸雑費,-2.200000000000003
44000,大分県,2016000000,2016年,98.3,100,00120,(参考)家賃を除く総合,-1.7000000000000028
44000,大分県,2017000000,2017年,97.0,100,00010,総合,-3.0
44000,大分県,2017000000,2017年,98.6,100,00020,食料,-1.4000000000000057
44000,大分県,2017000000,2017年,83.8,100,00030,住居,-16.200000000000003
44000,大分県,2017000000,2017年,104.5,100,00040,光熱・水道,4.5
44000,大分県,2017000000,2017年,97.9,100,00050,家具・家事用品,-2.0999999999999943
44000,大分県,2017000000,2017年,95.0,100,00060,被服及び履物,-5.0
44000,大分県,2017000000,2017年,97.3,100,00070,保健医療,-2.700000000000003
44000,大分県,2017000000,2017年,97.7,100,00080,交通・通信,-2.299999999999997
44000,大分県,2017000000,2017年,106.5,100,00090,教育,6.5
44000,大分県,2017000000,2017年,93.0,100,00100,教養娯楽,-7.0
44000,大分県,2017000000,2017年,97.2,100,00110,諸雑費,-2.799999999999997
44000,大分県,2017000000,2017年,98.1,100,00120,(参考)家賃を除く総合,-1.9000000000000057
44000,大分県,2018000000,2018年,97.3,100,00010,総合,-2.700000000000003
44000,大分県,2018000000,2018年,98.7,100,00020,食料,-1.2999999999999972
44000,大分県,2018000000,2018年,84.2,100,00030,住居,-15.799999999999997
44000,大分県,2018000000,2018年,102.6,100,00040,光熱・水道,2.5999999999999943
44000,大分県,2018000000,2018年,99.9,100,00050,家具・家事用品,-0.09999999999999432
44000,大分県,2018000000,2018年,95.0,100,00060,被服及び履物,-5.0
44000,大分県,2018000000,2018年,96.5,100,00070,保健医療,-3.5
44000,大分県,2018000000,2018年,97.8,100,00080,交通・通信,-2.200000000000003
44000,大分県,2018000000,2018年,106.6,100,00090,教育,6.599999999999994
44000,大分県,2018000000,2018年,95.4,100,00100,教養娯楽,-4.599999999999994
44000,大分県,2018000000,2018年,97.3,100,00110,諸雑費,-2.700000000000003
44000,大分県,2018000000,2018年,98.4,100,00120,(参考)家賃を除く総合,-1.5999999999999943
44000,大分県,2019000000,2019年,97.7,100,00010,総合,-2.299999999999997
44000,大分県,2019000000,2019年,98.8,100,00020,食料,-1.2000000000000028
44000,大分県,2019000000,2019年,84.8,100,00030,住居,-15.200000000000003
44000,大分県,2019000000,2019年,103.7,100,00040,光熱・水道,3.700000000000003
44000,大分県,2019000000,2019年,99.3,100,00050,家具・家事用品,-0.7000000000000028
44000,大分県,2019000000,2019年,94.7,100,00060,被服及び履物,-5.299999999999997
44000,大分県,2019000000,2019年,96.9,100,00070,保健医療,-3.0999999999999943
44000,大分県,2019000000,2019年,98.4,100,00080,交通・通信,-1.5999999999999943
44000,大分県,2019000000,2019年,105.4,100,00090,教育,5.400000000000006
44000,大分県,2019000000,2019年,96.0,100,00100,教養娯楽,-4.0
44000,大分県,2019000000,2019年,98.1,100,00110,諸雑費,-1.9000000000000057
44000,大分県,2019000000,2019年,98.8,100,00120,(参考)家賃を除く総合,-1.2000000000000028
44000,大分県,2020000000,2020年,97.9,100,00010,総合,-2.0999999999999943
44000,大分県,2020000000,2020年,99.3,100,00020,食料,-0.7000000000000028
44000,大分県,2020000000,2020年,86.0,100,00030,住居,-14.0
44000,大分県,2020000000,2020年,105.0,100,00040,光熱・水道,5.0
44000,大分県,2020000000,2020年,99.4,100,00050,家具・家事用品,-0.5999999999999943
44000,大分県,2020000000,2020年,96.2,100,00060,被服及び履物,-3.799999999999997
44000,大分県,2020000000,2020年,97.2,100,00070,保健医療,-2.799999999999997
44000,大分県,2020000000,2020年,98.4,100,00080,交通・通信,-1.5999999999999943
44000,大分県,2020000000,2020年,106.1,100,00090,教育,6.099999999999994
44000,大分県,2020000000,2020年,96.9,100,00100,教養娯楽,-3.0999999999999943
44000,大分県,2020000000,2020年,93.5,100,00110,諸雑費,-6.5
44000,大分県,2020000000,2020年,98.9,100,00120,(参考)家賃を除く総合,-1.0999999999999943
44000,大分県,2021000000,2021年,97.8,100,00010,総合,-2.200000000000003
44000,大分県,2021000000,2021年,99.6,100,00020,食料,-0.4000000000000057
44000,大分県,2021000000,2021年,84.4,100,00030,住居,-15.599999999999994
44000,大分県,2021000000,2021年,105.0,100,00040,光熱・水道,5.0
44000,大分県,2021000000,2021年,101.3,100,00050,家具・家事用品,1.2999999999999972
44000,大分県,2021000000,2021年,95.1,100,00060,被服及び履物,-4.900000000000006
44000,大分県,2021000000,2021年,96.9,100,00070,保健医療,-3.0999999999999943
44000,大分県,2021000000,2021年,98.6,100,00080,交通・通信,-1.4000000000000057
44000,大分県,2021000000,2021年,104.1,100,00090,教育,4.099999999999994
44000,大分県,2021000000,2021年,96.3,100,00100,教養娯楽,-3.700000000000003
44000,大分県,2021000000,2021年,93.9,100,00110,諸雑費,-6.099999999999994
44000,大分県,2021000000,2021年,98.9,100,00120,(参考)家賃を除く総合,-1.0999999999999943
45000,宮崎県,2013000000,2013年,96.1,100,00010,総合,-3.9000000000000057
45000,宮崎県,2013000000,2013年,96.7,100,00020,食料,-3.299999999999997
45000,宮崎県,2013000000,2013年,83.5,100,00030,住居,-16.5
45000,宮崎県,2013000000,2013年,99.3,100,00040,光熱・水道,-0.7000000000000028
45000,宮崎県,2013000000,2013年,103.3,100,00050,家具・家事用品,3.299999999999997
45000,宮崎県,2013000000,2013年,94.1,100,00060,被服及び履物,-5.900000000000006
45000,宮崎県,2013000000,2013年,100.0,100,00070,保健医療,0.0
45000,宮崎県,2013000000,2013年,97.5,100,00080,交通・通信,-2.5
45000,宮崎県,2013000000,2013年,99.1,100,00090,教育,-0.9000000000000057
45000,宮崎県,2013000000,2013年,95.7,100,00100,教養娯楽,-4.299999999999997
45000,宮崎県,2013000000,2013年,94.1,100,00110,諸雑費,-5.900000000000006
45000,宮崎県,2013000000,2013年,97.4,100,00120,(参考)家賃を除く総合,-2.5999999999999943
45000,宮崎県,2014000000,2014年,95.9,100,00010,総合,-4.099999999999994
45000,宮崎県,2014000000,2014年,96.5,100,00020,食料,-3.5
45000,宮崎県,2014000000,2014年,84.1,100,00030,住居,-15.900000000000006
45000,宮崎県,2014000000,2014年,98.1,100,00040,光熱・水道,-1.9000000000000057
45000,宮崎県,2014000000,2014年,103.1,100,00050,家具・家事用品,3.0999999999999943
45000,宮崎県,2014000000,2014年,94.4,100,00060,被服及び履物,-5.599999999999994
45000,宮崎県,2014000000,2014年,100.3,100,00070,保健医療,0.29999999999999716
45000,宮崎県,2014000000,2014年,97.7,100,00080,交通・通信,-2.299999999999997
45000,宮崎県,2014000000,2014年,96.8,100,00090,教育,-3.200000000000003
45000,宮崎県,2014000000,2014年,94.6,100,00100,教養娯楽,-5.400000000000006
45000,宮崎県,2014000000,2014年,95.3,100,00110,諸雑費,-4.700000000000003
45000,宮崎県,2014000000,2014年,97.1,100,00120,(参考)家賃を除く総合,-2.9000000000000057
45000,宮崎県,2015000000,2015年,96.4,100,00010,総合,-3.5999999999999943
45000,宮崎県,2015000000,2015年,97.6,100,00020,食料,-2.4000000000000057
45000,宮崎県,2015000000,2015年,88.0,100,00030,住居,-12.0
45000,宮崎県,2015000000,2015年,98.7,100,00040,光熱・水道,-1.2999999999999972
45000,宮崎県,2015000000,2015年,102.4,100,00050,家具・家事用品,2.4000000000000057
45000,宮崎県,2015000000,2015年,93.9,100,00060,被服及び履物,-6.099999999999994
45000,宮崎県,2015000000,2015年,99.9,100,00070,保健医療,-0.09999999999999432
45000,宮崎県,2015000000,2015年,98.4,100,00080,交通・通信,-1.5999999999999943
45000,宮崎県,2015000000,2015年,92.8,100,00090,教育,-7.200000000000003
45000,宮崎県,2015000000,2015年,92.2,100,00100,教養娯楽,-7.799999999999997
45000,宮崎県,2015000000,2015年,97.1,100,00110,諸雑費,-2.9000000000000057
45000,宮崎県,2015000000,2015年,97.6,100,00120,(参考)家賃を除く総合,-2.4000000000000057
45000,宮崎県,2016000000,2016年,96.1,100,00010,総合,-3.9000000000000057
45000,宮崎県,2016000000,2016年,97.9,100,00020,食料,-2.0999999999999943
45000,宮崎県,2016000000,2016年,85.2,100,00030,住居,-14.799999999999997
45000,宮崎県,2016000000,2016年,100.5,100,00040,光熱・水道,0.5
45000,宮崎県,2016000000,2016年,101.3,100,00050,家具・家事用品,1.2999999999999972
45000,宮崎県,2016000000,2016年,97.5,100,00060,被服及び履物,-2.5
45000,宮崎県,2016000000,2016年,98.9,100,00070,保健医療,-1.0999999999999943
45000,宮崎県,2016000000,2016年,97.8,100,00080,交通・通信,-2.200000000000003
45000,宮崎県,2016000000,2016年,89.6,100,00090,教育,-10.400000000000006
45000,宮崎県,2016000000,2016年,91.1,100,00100,教養娯楽,-8.900000000000006
45000,宮崎県,2016000000,2016年,97.2,100,00110,諸雑費,-2.799999999999997
45000,宮崎県,2016000000,2016年,97.3,100,00120,(参考)家賃を除く総合,-2.700000000000003
45000,宮崎県,2017000000,2017年,96.4,100,00010,総合,-3.5999999999999943
45000,宮崎県,2017000000,2017年,97.8,100,00020,食料,-2.200000000000003
45000,宮崎県,2017000000,2017年,86.9,100,00030,住居,-13.099999999999994
45000,宮崎県,2017000000,2017年,100.9,100,00040,光熱・水道,0.9000000000000057
45000,宮崎県,2017000000,2017年,102.0,100,00050,家具・家事用品,2.0
45000,宮崎県,2017000000,2017年,96.9,100,00060,被服及び履物,-3.0999999999999943
45000,宮崎県,2017000000,2017年,99.1,100,00070,保健医療,-0.9000000000000057
45000,宮崎県,2017000000,2017年,98.0,100,00080,交通・通信,-2.0
45000,宮崎県,2017000000,2017年,91.1,100,00090,教育,-8.900000000000006
45000,宮崎県,2017000000,2017年,90.7,100,00100,教養娯楽,-9.299999999999997
45000,宮崎県,2017000000,2017年,96.9,100,00110,諸雑費,-3.0999999999999943
45000,宮崎県,2017000000,2017年,97.4,100,00120,(参考)家賃を除く総合,-2.5999999999999943
45000,宮崎県,2018000000,2018年,96.0,100,00010,総合,-4.0
45000,宮崎県,2018000000,2018年,96.3,100,00020,食料,-3.700000000000003
45000,宮崎県,2018000000,2018年,86.7,100,00030,住居,-13.299999999999997
45000,宮崎県,2018000000,2018年,99.4,100,00040,光熱・水道,-0.5999999999999943
45000,宮崎県,2018000000,2018年,102.7,100,00050,家具・家事用品,2.700000000000003
45000,宮崎県,2018000000,2018年,94.1,100,00060,被服及び履物,-5.900000000000006
45000,宮崎県,2018000000,2018年,99.2,100,00070,保健医療,-0.7999999999999972
45000,宮崎県,2018000000,2018年,97.8,100,00080,交通・通信,-2.200000000000003
45000,宮崎県,2018000000,2018年,91.0,100,00090,教育,-9.0
45000,宮崎県,2018000000,2018年,92.7,100,00100,教養娯楽,-7.299999999999997
45000,宮崎県,2018000000,2018年,97.6,100,00110,諸雑費,-2.4000000000000057
45000,宮崎県,2018000000,2018年,96.9,100,00120,(参考)家賃を除く総合,-3.0999999999999943
45000,宮崎県,2019000000,2019年,96.0,100,00010,総合,-4.0
45000,宮崎県,2019000000,2019年,96.5,100,00020,食料,-3.5
45000,宮崎県,2019000000,2019年,85.1,100,00030,住居,-14.900000000000006
45000,宮崎県,2019000000,2019年,100.5,100,00040,光熱・水道,0.5
45000,宮崎県,2019000000,2019年,102.1,100,00050,家具・家事用品,2.0999999999999943
45000,宮崎県,2019000000,2019年,94.7,100,00060,被服及び履物,-5.299999999999997
45000,宮崎県,2019000000,2019年,99.0,100,00070,保健医療,-1.0
45000,宮崎県,2019000000,2019年,98.4,100,00080,交通・通信,-1.5999999999999943
45000,宮崎県,2019000000,2019年,90.7,100,00090,教育,-9.299999999999997
45000,宮崎県,2019000000,2019年,91.9,100,00100,教養娯楽,-8.099999999999994
45000,宮崎県,2019000000,2019年,97.3,100,00110,諸雑費,-2.700000000000003
